cve_ent,cve_mun,productores,produccion_total,gm,imn,precio,Escenario_marginacion,Escenario_precio
12,065,710,2630.7546,Muy alto,0.755205422226631,4371.2,15153146.496000001,0.0
30,062,293,337.9645,Medio,0.843687234314394,4376.7,0.0,0.0
07,067,1741,1982.1359,Alto,0.778616785749097,4378.54,0.0,0.0
30,196,45,63.8397,Bajo,0.865641113859989,4378.65,0.0,0.0
20,510,189,85.8957,Alto,0.794428841077285,4378.76,0.0,0.0
30,088,284,279.7857,Medio,0.846999393018568,4380.0,0.0,0.0
30,014,63,59.7036,Bajo,0.868791303055914,4381.23,0.0,0.0
20,481,208,91.5199,Alto,0.819155497754684,4384.36,0.0,0.0
30,031,795,2348.9183,Alto,0.793972913117189,4385.09,0.0,0.0
12,060,1596,3195.5347,Alto,0.809223419937386,4385.39,0.0,0.0
20,480,248,125.7317,Muy alto,0.751974064757754,4387.0,724214.5920000001,0.0
30,068,12,4.5319,Muy bajo,0.901976712310536,4389.49,0.0,0.0
30,008,1375,1014.0421,Alto,0.805837091931345,4389.92,0.0,0.0
30,041,30,11.17,Muy alto,0.747622014614194,4390.76,64339.2,0.0
12,006,1252,12633.6837,Alto,0.818145649831844,4393.29,0.0,0.0
07,091,491,218.1198,Bajo,0.85543847524049,4396.58,0.0,0.0
30,125,456,2530.9062,Medio,0.842304299776082,4397.3,0.0,0.0
30,211,30,43.1857,Bajo,0.867772920472828,4400.0,0.0,0.0
30,102,32,152.9978,Bajo,0.876282842672021,4400.0,0.0,0.0
30,182,236,112.8812,Bajo,0.869078200961748,4400.0,0.0,0.0
12,033,853,2461.9818,Medio,0.840092511714567,4401.71,0.0,0.0
30,165,45,39.7,Muy alto,0.748534203373113,4402.25,228672.00000000003,0.0
12,005,381,663.6326,Medio,0.827161267161256,4402.49,0.0,0.0
30,021,77,76.0473,Bajo,0.861810050440765,4402.59,0.0,0.0
30,174,1593,4853.5431,Bajo,0.869737961016014,4405.25,0.0,0.0
12,055,3260,6455.3062,Medio,0.853177483903614,4405.62,0.0,0.0
30,185,14,23.1,Medio,0.824681567834378,4408.1,0.0,0.0
30,071,416,403.8057,Bajo,0.859119167520884,4410.01,0.0,0.0
30,113,96,92.3999,Alto,0.817410774388759,4413.56,0.0,0.0
05,011,951,1312.2318,Muy bajo,0.894435388088245,4420.32,0.0,0.0
20,258,205,71.2171,Alto,0.822373065366911,4421.38,0.0,0.0
07,048,490,1053.1768,Medio,0.841120191254916,4423.7,0.0,0.0
07,060,1029,609.0119,Alto,0.764114711446422,4428.27,3507908.5439999998,0.0
20,364,920,1365.8955,Alto,0.817813292293067,4428.91,0.0,0.0
07,021,2162,3130.3523,Medio,0.832703603920424,4428.97,0.0,0.0
20,213,328,371.0,Alto,0.792538189894367,4429.04,0.0,0.0
20,239,121,34.973,Medio,0.826534492188546,4429.07,0.0,0.0
20,433,155,167.77,Muy alto,0.745662788213918,4430.51,966355.2000000001,0.0
12,078,1231,1196.8437,Muy alto,0.504292378391542,4434.13,6893819.711999999,0.0
20,153,212,291.01,Medio,0.837234113345734,4436.04,0.0,0.0
30,080,347,365.9146,Medio,0.834664847284042,4436.77,0.0,0.0
30,053,66,176.7731,Bajo,0.877841920254279,4437.43,0.0,0.0
07,090,425,271.1566,Alto,0.811888584597387,4437.61,0.0,0.0
20,317,208,116.167,Alto,0.811959322944377,4439.63,0.0,0.0
20,300,1011,1764.0106,Alto,0.795475258062175,4439.67,0.0,0.0
12,036,1400,5416.9767,Muy alto,0.762782733185691,4440.78,31201785.792,0.0
30,173,1182,902.7617,Muy alto,0.761579071822192,4440.97,5199907.392,0.0
20,202,560,588.165,Alto,0.80615515052485,4441.82,0.0,0.0
20,272,309,271.67,Alto,0.810155678854973,4441.83,0.0,0.0
12,019,1644,4555.5627,Muy alto,0.633743183683952,4443.42,26240041.152000003,0.0
07,088,127,94.5414,Alto,0.810235336755335,4446.84,0.0,0.0
20,497,250,43.9,Muy alto,0.733644192926041,4448.16,252864.0,0.0
07,082,347,197.756,Muy alto,0.562171125130602,4450.0,1139074.56,0.0
30,038,133,220.7912,Muy bajo,0.902833889502898,4450.0,0.0,0.0
07,109,601,757.9207,Alto,0.770109267108421,4450.0,0.0,0.0
07,062,762,2388.7297,Alto,0.808750451672474,4452.07,0.0,0.0
30,110,1402,1041.9829,Muy alto,0.640434400786566,4452.78,6001821.504,0.0
20,119,84,22.4576,Alto,0.816611207199157,4456.57,0.0,0.0
12,066,4784,8545.4568,Alto,0.813541571307027,4457.82,0.0,0.0
30,020,1345,353.1557,Muy alto,0.756018613649431,4458.71,2034176.8320000002,0.0
20,314,109,128.8537,Medio,0.847036652853332,4459.07,0.0,0.0
30,201,3112,2436.2273,Alto,0.764127734310592,4459.45,14032669.248,0.0
30,140,49,24.1382,Alto,0.786349625115945,4460.56,0.0,0.0
20,526,1124,1410.44,Alto,0.809853992762104,4464.36,0.0,0.0
07,092,1097,1177.2306,Alto,0.79309307476525,4465.76,0.0,0.0
12,034,3320,33000.6066,Alto,0.802292583101293,4466.38,0.0,0.0
30,096,102,86.2574,Medio,0.854231461390626,4467.2,0.0,0.0
30,098,200,128.1601,Alto,0.816027851028699,4467.28,0.0,0.0
12,020,3769,6559.8704,Muy alto,0.661741549899707,4469.23,37784853.504,0.0
30,043,1369,11694.5487,Alto,0.78521339423669,4472.25,0.0,0.0
07,124,1547,7161.6873,Alto,0.803257676023342,4473.08,0.0,0.0
30,184,872,639.6712,Alto,0.773146004031192,4475.75,0.0,0.0
30,137,640,487.8237,Muy alto,0.755939662764534,4477.45,2809864.5119999996,0.0
30,162,30,45.6271,Alto,0.787255377752696,4482.98,0.0,0.0
30,188,19,68.12,Medio,0.829348996754047,4483.9,0.0,0.0
30,052,91,69.864,Medio,0.853499692243469,4484.63,0.0,0.0
30,019,1001,580.6562,Alto,0.769926134710398,4484.7,0.0,0.0
07,001,591,1060.4602,Medio,0.834459612668694,4487.58,0.0,0.0
07,051,1797,7563.4008,Medio,0.831217850255717,4488.39,0.0,0.0
30,168,1419,843.5044,Muy alto,0.737581860288813,4490.35,4858585.3440000005,0.0
30,117,213,351.858,Medio,0.82715164923695,4492.14,0.0,0.0
30,099,977,1808.6917,Medio,0.829040469150197,4492.19,0.0,0.0
30,065,593,942.0328,Muy bajo,0.90691681572387,4492.57,0.0,0.0
30,024,464,992.9702,Medio,0.830188508147497,4492.67,0.0,0.0
30,159,3056,1130.6513,Muy alto,0.654257431919757,4493.25,6512551.488,0.0
20,532,310,167.3369,Alto,0.786425771746893,4494.8,0.0,0.0
30,136,69,87.8224,Bajo,0.8587460171201,4495.52,0.0,0.0
07,074,317,859.8923,Bajo,0.881323519896874,4495.61,0.0,0.0
07,003,1089,4344.7851,Alto,0.816595627575556,4497.98,0.0,0.0
07,032,905,1382.7561,Alto,0.823360967793416,4498.8,0.0,0.0
30,066,1537,6671.6387,Alto,0.797658520605219,4500.0,0.0,0.0
30,051,1628,6837.2505,Alto,0.797810894664158,4500.0,0.0,0.0
30,163,213,233.7375,Alto,0.814821313148733,4500.0,0.0,0.0
30,037,493,1182.3953,Alto,0.773058968693598,4500.0,0.0,0.0
30,069,466,964.1044,Bajo,0.859149057865601,4500.0,0.0,0.0
05,004,283,449.4008,Muy bajo,0.908903713094021,4500.0,0.0,0.0
30,197,170,439.9172,Medio,0.825796800312777,4500.0,0.0,0.0
30,103,741,1148.8907,Muy alto,0.749340654740184,4500.0,6617610.432,0.0
30,017,221,510.8423,Bajo,0.872090410113783,4500.0,0.0,0.0
30,203,979,1603.1602,Muy alto,0.728740266708736,4500.0,9234202.752,0.0
30,047,2898,2946.1901,Alto,0.823814650434722,4500.81,0.0,0.0
30,018,209,433.2343,Alto,0.779512320610017,4501.38,0.0,0.0
30,195,653,263.8232,Muy alto,0.754053918141508,4501.59,1519621.632,0.0
30,186,51,40.5677,Bajo,0.861162812228483,4502.22,0.0,0.0
30,147,2378,1024.7856,Muy alto,0.747039335998054,4503.86,5902765.056,0.0
30,006,1652,1995.6044,Alto,0.801078367923772,4504.29,0.0,0.0
30,093,147,98.6368,Bajo,0.857189572849945,4504.6,0.0,0.0
30,179,32,124.7007,Medio,0.846513527560293,4504.86,0.0,0.0
20,026,925,462.7066,Alto,0.81771543809019,4504.92,0.0,0.0
30,101,914,1635.1726,Bajo,0.857643767528574,4505.59,0.0,0.0
30,171,646,708.415,Alto,0.783224406816879,4505.73,0.0,0.0
07,042,1697,1078.9718,Medio,0.829087465749765,4506.57,0.0,0.0
20,076,156,162.2965,Medio,0.830253205974358,4507.46,0.0,0.0
30,127,948,930.7214,Alto,0.7638972898772,4507.51,5360955.264,0.0
30,022,295,274.9726,Medio,0.832385792485457,4507.99,0.0,0.0
20,127,201,145.4495,Alto,0.781164818646779,4508.14,0.0,0.0
20,370,171,173.4721,Bajo,0.854816289042376,4509.62,0.0,0.0
30,026,41,32.66,Muy bajo,0.91433285515827,4510.0,0.0,0.0
30,193,99,741.0374,Muy bajo,0.928144189670352,4510.5,0.0,0.0
30,029,1413,766.2479,Alto,0.787600229146562,4511.41,0.0,0.0
30,030,147,91.1887,Bajo,0.875675879151826,4511.59,0.0,0.0
12,045,3682,14585.4925,Muy alto,0.686800338027552,4512.26,84012436.8,0.0
20,173,96,48.95,Medio,0.838638361741393,4515.41,0.0,0.0
30,200,328,2308.9467,Medio,0.847524286283004,4515.43,0.0,0.0
12,058,3669,23012.8257,Alto,0.811660408549849,4518.77,0.0,0.0
21,120,168,23.465,Alto,0.785531005830548,4520.0,0.0,0.0
30,074,13,37.4888,Bajo,0.870916295423544,4520.01,0.0,0.0
30,105,197,960.6387,Muy bajo,0.912532982618103,4520.6,0.0,0.0
30,002,71,77.2591,Medio,0.851532822853813,4521.3,0.0,0.0
30,100,611,3647.7269,Bajo,0.867500748043104,4521.32,0.0,0.0
30,181,375,2377.7941,Medio,0.846204937803351,4521.86,0.0,0.0
20,379,226,53.301,Alto,0.809277503930121,4523.74,0.0,0.0
07,101,350,1783.5096,Muy bajo,0.913615544551574,4523.99,0.0,0.0
30,090,218,1210.0496,Medio,0.852052491283643,4525.17,0.0,0.0
30,075,366,1593.1129,Alto,0.808042502936421,4525.3,0.0,0.0
20,218,114,58.93,Alto,0.810979216756932,4525.33,0.0,0.0
30,049,1266,8837.6079,Medio,0.838515481359682,4526.94,0.0,0.0
07,110,1107,3622.6505,Alto,0.789134355825762,4527.94,0.0,0.0
07,063,345,1266.9849,Medio,0.85439645538359,4527.95,0.0,0.0
30,148,1276,12169.9947,Bajo,0.865149689258532,4528.84,0.0,0.0
07,079,1768,5666.5822,Medio,0.833769309083845,4529.1,0.0,0.0
30,011,32,349.2432,Muy bajo,0.90131669103013,4529.31,0.0,0.0
12,025,2242,14961.34,Muy alto,0.741005394969535,4529.34,86177318.4,0.0
12,031,770,3740.1944,Muy alto,0.751798479574746,4529.39,21543519.744,0.0
30,081,35,65.708,Bajo,0.864868371127953,4529.51,0.0,0.0
30,007,179,1067.8604,Medio,0.830827546740856,4529.57,0.0,0.0
07,123,1382,12018.4559,Medio,0.83307056764427,4529.86,0.0,0.0
07,098,1477,15517.0602,Alto,0.776546481501695,4530.1,0.0,0.0
20,444,105,82.3,Medio,0.84132221580138,4531.09,0.0,0.0
07,085,1219,2887.9643,Alto,0.821411466099158,4531.12,0.0,0.0
30,115,518,505.5847,Bajo,0.874617142728786,4531.12,0.0,0.0
25,011,19,373.267,Muy bajo,0.89925731739139,4535.570833333334,0.0,0.0
25,001,3,51.385,Muy bajo,0.91861398426095,4535.570833333334,0.0,0.0
07,002,1425,12945.1479,Medio,0.834618691898622,4535.85,0.0,0.0
07,029,616,1742.9942,Medio,0.836344022288845,4536.7,0.0,0.0
12,043,2955,3207.8259,Muy alto,0.663157784687714,4536.7,18477077.184,0.0
07,086,972,7085.6629,Medio,0.848429030723386,4537.24,0.0,0.0
07,044,4983,11510.4953,Alto,0.808809863825778,4537.52,0.0,0.0
20,172,75,39.6217,Bajo,0.860796169299216,4537.64,0.0,0.0
07,012,1269,3403.232,Medio,0.834585208976637,4538.33,0.0,0.0
07,106,5001,41425.1686,Alto,0.796297633871962,4538.44,0.0,0.0
07,061,4547,40387.7421,Medio,0.826612121358794,4538.52,0.0,0.0
07,058,453,3605.023,Alto,0.806195395510849,4538.61,0.0,0.0
07,028,482,2371.8445,Alto,0.809004945920024,4539.12,0.0,0.0
20,372,159,70.905,Muy alto,0.755867918642128,4539.17,408412.8,0.0
30,023,1343,1446.4028,Alto,0.807691080488853,4539.55,0.0,0.0
30,001,369,404.6462,Medio,0.830879925193314,4540.04,0.0,0.0
20,445,130,31.3976,Medio,0.838573770226226,4541.67,0.0,0.0
07,121,2137,2798.0108,Alto,0.780777733517792,4542.89,0.0,0.0
07,027,5673,34025.3064,Bajo,0.86180427467689,4544.21,0.0,0.0
30,124,5591,14101.2632,Alto,0.812121321332958,4544.85,0.0,0.0
30,183,14,7.9147,Bajo,0.86534601574158,4547.83,0.0,0.0
30,158,558,498.7151,Alto,0.819511509288672,4550.0,0.0,0.0
07,072,3646,6095.3845,Alto,0.789113009301705,4550.17,0.0,0.0
12,010,5659,9107.6656,Muy alto,0.69399284952418,4556.03,52460153.856,0.0
30,134,1049,5494.8199,Bajo,0.87182386754526,4556.83,0.0,0.0
30,164,33,21.5099,Bajo,0.878689040225978,4560.0,0.0,0.0
07,047,2195,4533.8543,Alto,0.822376246787071,4560.01,0.0,0.0
30,106,190,141.274,Medio,0.842935411241042,4560.49,0.0,0.0
20,371,243,58.8513,Alto,0.797882709146535,4560.83,0.0,0.0
20,326,579,490.6397,Alto,0.767443497152647,4564.04,2826084.6720000003,0.0
30,191,12,16.35,Muy bajo,0.903789486087691,4570.5,0.0,0.0
20,392,1073,453.3495,Muy alto,0.743503259641594,4572.6,2611293.1199999996,0.0
30,187,712,655.5804,Alto,0.820365714620377,4575.14,0.0,0.0
30,177,598,438.028,Alto,0.81585560890799,4575.93,0.0,0.0
30,064,330,554.9647,Muy alto,0.719429789566436,4577.17,3196596.672,0.0
12,035,2401,33023.0487,Bajo,0.873587247984027,4577.58,0.0,0.0
20,073,1385,1049.2921,Medio,0.841059843987278,4578.01,0.0,0.0
30,016,35,168.1146,Muy bajo,0.905739822202654,4579.12,0.0,0.0
07,013,2712,6388.1231,Alto,0.814599428209782,4581.49,0.0,0.0
20,260,323,194.9882,Alto,0.808657525558381,4582.63,0.0,0.0
12,071,3854,5675.7808,Muy alto,0.70406179774211,4586.7,32692497.408000004,0.0
07,118,258,282.3771,Alto,0.772279768520293,4588.71,0.0,0.0
30,010,4451,5045.3547,Medio,0.830003104247374,4589.41,0.0,0.0
30,112,476,528.8993,Bajo,0.871940674747078,4590.85,0.0,0.0
30,114,101,663.8826,Medio,0.850132044073672,4593.06,0.0,0.0
20,447,1567,2890.1425,Alto,0.811707575912782,4593.28,0.0,0.0
07,014,1102,1022.884,Alto,0.784409322778825,4593.38,0.0,0.0
20,050,445,178.566,Alto,0.776058715887964,4594.08,0.0,0.0
20,222,100,38.53,Medio,0.832885632952243,4594.1,0.0,0.0
27,015,3214,3329.8077,Medio,0.850693929842395,4594.31,0.0,0.0
27,003,3102,4115.6349,Medio,0.846128349306346,4594.92,0.0,0.0
27,010,866,901.7472,Bajo,0.882082613509173,4595.25,0.0,0.0
07,039,3784,7232.368,Alto,0.766034949362297,4595.38,41658439.68,0.0
27,013,1137,1429.0188,Muy bajo,0.904747178431251,4595.43,0.0,0.0
27,012,3147,5130.5942,Medio,0.850723166307102,4595.52,0.0,0.0
20,037,451,912.5344,Alto,0.773512880408525,4595.57,0.0,0.0
27,002,2633,3539.0936,Bajo,0.87647763971324,4595.77,0.0,0.0
27,009,835,617.2039,Bajo,0.869176771370504,4596.2,0.0,0.0
27,008,5776,12058.2911,Medio,0.848732915110112,4596.235000000001,0.0,0.0
30,192,57,542.3463,Bajo,0.874831231645321,4596.88,0.0,0.0
27,006,1905,3821.4211,Bajo,0.868598177390649,4597.44,0.0,0.0
27,016,284,277.9577,Bajo,0.869831089490264,4597.56,0.0,0.0
27,004,3310,4823.2976,Muy bajo,0.919639274242195,4597.63,0.0,0.0
27,005,2669,2993.7238,Bajo,0.882027209090121,4598.4,0.0,0.0
30,166,403,491.7512,Medio,0.824945750193373,4598.54,0.0,0.0
27,014,86,57.5316,Muy bajo,0.901582751714942,4598.79,0.0,0.0
20,269,637,405.0286,Medio,0.832142876439887,4599.43,0.0,0.0
30,057,742,406.4462,Alto,0.79868559123163,4600.0,0.0,0.0
30,086,2554,4705.6559,Medio,0.83306757015451,4600.0,0.0,0.0
30,046,43,23.692,Medio,0.827267592961428,4600.0,0.0,0.0
30,109,1213,1605.1073,Bajo,0.86815907493152,4600.0,0.0,0.0
30,042,248,1874.0952,Alto,0.805666932333629,4600.0,0.0,0.0
30,079,643,377.1041,Alto,0.816775640001263,4600.0,0.0,0.0
30,087,124,78.2835,Muy bajo,0.928693807713509,4600.0,0.0,0.0
30,095,298,886.7533,Alto,0.821612116081127,4600.0,0.0,0.0
30,009,795,1029.4186,Bajo,0.855540815916618,4601.51,0.0,0.0
07,081,3147,5313.7504,Muy alto,0.762553955889921,4603.85,30607202.303999998,0.0
27,011,3142,4976.4879,Medio,0.834885597087286,4604.17,0.0,0.0
12,009,1937,2207.8257,Muy alto,0.665864787590067,4604.18,12717076.032,0.0
27,017,2772,3923.9328,Bajo,0.8570732732233,4605.030000000001,0.0,0.0
27,001,4055,12306.4524,Medio,0.845029636612851,4605.156666666667,0.0,0.0
27,007,617,1649.2331,Muy bajo,0.896853826300209,4607.23,0.0,0.0
07,035,664,6384.4175,Alto,0.819460432924949,4607.31,0.0,0.0
12,046,5613,23424.8116,Alto,0.789821610437674,4607.48,0.0,0.0
30,004,965,1604.6185,Bajo,0.861011044960118,4610.17,0.0,0.0
07,005,2549,2756.3357,Alto,0.763503171142121,4610.48,15876493.632000001,0.0
12,070,840,1988.86,Alto,0.809722275877545,4614.62,0.0,0.0
30,025,2791,2834.332,Alto,0.777016045209275,4616.73,0.0,0.0
12,063,1872,2326.0813,Muy alto,0.677012685217288,4618.37,13398228.287999999,0.0
07,037,566,1171.7607,Alto,0.822869707843947,4618.37,0.0,0.0
12,047,1312,5218.3515,Muy alto,0.673269380122173,4621.08,30057704.639999997,0.0
12,037,703,2119.8235,Alto,0.816091849556694,4624.85,0.0,0.0
12,072,2652,4449.6044,Muy alto,0.711662651475881,4628.64,25629721.344,0.0
12,049,1043,6027.11,Medio,0.848736937005518,4628.74,0.0,0.0
20,336,267,151.4214,Medio,0.827325391556094,4629.23,0.0,0.0
07,025,1129,892.6943,Alto,0.806488672011725,4629.28,0.0,0.0
07,015,60,46.2451,Medio,0.854569692558361,4632.68,0.0,0.0
12,052,4786,29780.6194,Muy alto,0.673822275243408,4632.73,171536367.744,0.0
30,036,255,412.7783,Bajo,0.85908298276899,4643.26,0.0,0.0
30,092,843,812.2145,Bajo,0.866013893652046,4650.0,0.0,0.0
30,050,1003,2361.7087,Muy alto,0.73742730505537,4650.0,13603442.112000002,0.0
20,214,199,121.0817,Alto,0.810004347377956,4651.94,0.0,0.0
20,419,51,6.57,Bajo,0.867703281511599,4653.99,0.0,0.0
20,128,99,31.0177,Medio,0.854740969278722,4662.7,0.0,0.0
07,071,707,1364.4778,Alto,0.816928763183282,4665.12,0.0,0.0
07,105,30,89.0081,Medio,0.84247601841311,4665.77,0.0,0.0
07,054,280,814.4174,Alto,0.820213960543325,4666.02,0.0,0.0
07,089,924,6817.3778,Bajo,0.869235401898699,4667.87,0.0,0.0
07,045,325,268.3376,Alto,0.79948233410773,4669.56,0.0,0.0
07,043,290,243.4564,Medio,0.837202592926888,4669.71,0.0,0.0
30,156,401,155.832,Alto,0.807179439877313,4669.87,0.0,0.0
30,126,788,6891.4296,Bajo,0.871196497180071,4670.78,0.0,0.0
07,084,797,623.454,Alto,0.819862162098269,4674.5,0.0,0.0
12,059,3125,25926.3532,Alto,0.790095116133337,4677.35,0.0,0.0
07,068,546,1262.414,Medio,0.843511971376347,4681.26,0.0,0.0
07,040,254,399.3939,Medio,0.853213803748449,4684.99,0.0,0.0
20,365,170,91.8438,Medio,0.837603276721016,4685.32,0.0,0.0
07,102,1006,7980.1772,Alto,0.818867693364799,4685.32,0.0,0.0
07,103,214,240.5615,Alto,0.8229889828793,4687.03,0.0,0.0
07,055,155,1372.372,Medio,0.841136688445886,4696.24,0.0,0.0
31,006,61,59.65,Medio,0.847853043108027,4700.0,0.0,0.0
31,057,54,38.2895,Medio,0.854222886069903,4700.0,0.0,0.0
31,065,9,10.1,Bajo,0.875288884519815,4700.0,0.0,0.0
31,070,13,8.7917,Medio,0.854303708887002,4700.0,0.0,0.0
31,061,7,6.929,Medio,0.848475281473248,4700.0,0.0,0.0
20,311,79,14.875,Muy alto,0.748841794279908,4703.07,85680.0,0.0
20,303,69,13.875,Medio,0.82899216798526,4703.35,0.0,0.0
12,018,815,3689.0925,Alto,0.814669784273106,4705.17,0.0,0.0
30,172,1922,15172.4736,Alto,0.796552214677219,4706.36,0.0,0.0
20,335,35,15.325,Alto,0.811446040613566,4710.77,0.0,0.0
20,296,78,21.6724,Medio,0.854198555876064,4712.34,0.0,0.0
20,244,229,186.6687,Alto,0.821408886716285,4716.2,0.0,0.0
30,039,38,36.305,Muy bajo,0.920431122279839,4720.73,0.0,0.0
20,355,120,127.7733,Alto,0.795558565729509,4720.9,0.0,0.0
20,249,112,12.938,Alto,0.79212355519206,4721.56,0.0,0.0
20,545,150,99.923,Bajo,0.872063406087953,4722.1,0.0,0.0
20,058,2000,941.4459,Muy alto,0.719441618034521,4723.83,5422728.384000001,0.0
20,206,223,165.6475,Alto,0.821931234262837,4723.93,0.0,0.0
20,163,335,106.8567,Alto,0.787794591287541,4724.86,0.0,0.0
20,322,28,7.494,Muy alto,0.74237006822067,4724.98,43165.44,0.0
20,019,361,280.1164,Alto,0.804032238380456,4725.15,0.0,0.0
20,257,80,16.185,Alto,0.791118259854356,4725.54,0.0,0.0
20,416,47,26.6362,Alto,0.796068577784883,4726.04,0.0,0.0
30,206,4,2.85,Muy bajo,0.919297357439013,4726.5,0.0,0.0
20,527,220,208.8145,Alto,0.796588942871963,4729.65,0.0,0.0
20,490,743,522.536,Alto,0.786433367794574,4729.75,0.0,0.0
20,354,68,23.675,Muy alto,0.759174314991817,4730.68,136368.0,0.0
20,431,70,25.025,Medio,0.844241608619719,4735.39,0.0,0.0
20,142,363,145.4646,Alto,0.769843533356539,4735.78,0.0,0.0
20,330,516,584.8958,Alto,0.809820972461304,4735.84,0.0,0.0
20,041,1753,392.3716,Muy alto,0.747409769502719,4736.06,2260060.416,0.0
20,171,1502,663.2237,Muy alto,0.594338724241179,4737.13,3820168.512,0.0
20,434,1554,741.4895,Alto,0.778255653827864,4737.45,0.0,0.0
20,425,485,320.9481,Alto,0.805322167528809,4737.57,0.0,0.0
12,051,5994,29636.8277,Alto,0.772424117965462,4738.47,0.0,0.0
20,029,318,63.4291,Muy alto,0.750344704023217,4739.57,365351.616,0.0
20,228,111,67.7597,Alto,0.774410246924054,4739.64,0.0,0.0
20,116,771,524.5643,Muy alto,0.747106681038193,4739.9,3021490.368,0.0
20,234,815,264.5788,Muy alto,0.726743714930176,4740.57,1523973.888,0.0
30,116,178,666.9849,Bajo,0.858214009328385,4740.62,0.0,0.0
30,145,296,1225.0328,Bajo,0.86106668289635,4740.66,0.0,0.0
30,073,3576,22997.0277,Alto,0.821741947246932,4740.67,0.0,0.0
30,149,4391,20370.148,Muy alto,0.758595463147881,4741.32,117332052.48,0.0
20,406,2037,1023.7088,Muy alto,0.639047910451769,4741.76,5896562.688,0.0
30,104,1544,3966.163,Alto,0.793766514057035,4743.16,0.0,0.0
30,089,1523,14847.7324,Bajo,0.866158287249713,4743.58,0.0,0.0
20,396,124,21.61,Muy alto,0.702167056751861,4744.24,124473.59999999999,0.0
30,059,633,2477.8717,Medio,0.848329135421431,4744.89,0.0,0.0
30,082,45,46.022,Bajo,0.862478652328499,4745.04,0.0,0.0
30,144,1160,4744.2326,Medio,0.826605765986782,4745.28,0.0,0.0
30,003,2602,17337.0542,Bajo,0.860780700519808,4745.3,0.0,0.0
30,210,2308,4349.2676,Alto,0.803953662450735,4745.58,0.0,0.0
30,122,1095,1912.9563,Alto,0.805277212212174,4745.82,0.0,0.0
30,142,2082,9821.3419,Medio,0.825203736536493,4745.86,0.0,0.0
30,091,1603,11561.9304,Alto,0.813756636364489,4746.11,0.0,0.0
20,187,245,165.1234,Alto,0.781770370886733,4746.47,0.0,0.0
30,111,53,98.3276,Bajo,0.861858382513276,4746.54,0.0,0.0
30,120,19,27.5,Bajo,0.859661324988874,4746.94,0.0,0.0
30,204,110,339.3429,Bajo,0.884011490761497,4747.02,0.0,0.0
30,209,1026,1645.272,Alto,0.806853375933871,4747.79,0.0,0.0
30,108,3993,18575.7644,Muy bajo,0.88587001419758,4747.86,0.0,0.0
20,169,207,128.43,Muy alto,0.659674763034332,4747.94,739756.8,0.0
30,199,209,426.6664,Medio,0.850333645096756,4747.97,0.0,0.0
30,048,1414,4844.334,Muy bajo,0.887909681723508,4748.46,0.0,0.0
30,070,1945,16385.45,Alto,0.778263611057191,4748.91,0.0,0.0
20,002,1032,1096.5025,Medio,0.829150778151412,4749.24,0.0,0.0
20,098,653,718.1549,Alto,0.787861768973641,4749.32,0.0,0.0
30,061,2369,6620.315,Alto,0.821586747676726,4749.36,0.0,0.0
20,313,164,46.2,Alto,0.792869265008444,4751.49,0.0,0.0
20,201,56,18.8,Alto,0.806534251972124,4752.18,0.0,0.0
20,498,550,2580.3828,Muy alto,0.743960156993721,4752.79,14863004.928,0.0
20,035,19,7.05,Muy bajo,0.913014130757266,4753.98,0.0,0.0
20,040,953,308.9215,Muy alto,0.681600126888746,4754.58,1779387.8399999999,0.0
20,374,16,6.1464,Muy alto,0.745406620785836,4756.7,35403.263999999996,0.0
20,468,1677,5160.4073,Alto,0.78081625846438,4756.88,0.0,0.0
20,220,446,354.8071,Medio,0.828437342050851,4759.78,0.0,0.0
20,478,330,152.8046,Medio,0.829712908710823,4759.93,0.0,0.0
20,442,4,1.065,Medio,0.841749366769971,4760.06,0.0,0.0
12,026,1331,5227.5514,Muy alto,0.717368565546592,4760.7,30110696.064000003,0.0
20,021,244,216.6603,Medio,0.854377456145676,4760.75,0.0,0.0
20,288,30,12.75,Alto,0.822385125985843,4761.45,0.0,0.0
20,309,784,466.9046,Muy alto,0.735732455423434,4761.88,2689370.4960000003,0.0
20,460,327,480.794,Alto,0.775082796467077,4762.46,0.0,0.0
20,177,323,244.0097,Bajo,0.856083622630466,4763.44,0.0,0.0
20,182,340,437.743,Alto,0.771707543245933,4763.88,0.0,0.0
20,027,247,169.2742,Alto,0.768609535485561,4765.36,975019.392,0.0
20,139,246,211.9844,Alto,0.774725367455803,4765.57,0.0,0.0
20,044,622,3238.9978,Bajo,0.864669118090444,4765.74,0.0,0.0
20,024,548,335.2869,Alto,0.769371893148291,4766.95,0.0,0.0
20,278,2407,3432.1618,Alto,0.779417921843535,4766.97,0.0,0.0
20,438,236,208.3541,Alto,0.787571901806885,4768.29,0.0,0.0
20,276,60,57.98,Muy alto,0.739741843869253,4768.39,333964.8,0.0
20,136,2007,3153.3905,Alto,0.8190887602175,4769.11,0.0,0.0
21,149,348,413.1433,Medio,0.837715636077753,4770.0,0.0,0.0
21,209,974,355.6319,Medio,0.832084340404914,4770.0,0.0,0.0
21,217,3385,2427.6984,Muy alto,0.753238887318993,4770.0,13983542.784000002,0.0
20,134,2595,2915.7361,Muy alto,0.744995092089972,4770.25,16794639.936,0.0
20,436,96,11.578,Muy alto,0.70609023101588,4770.34,66689.28,0.0
