cve_ent,cve_mun,productores,produccion_total,gm,imn,precio,Escenario_marginacion,Escenario_precio
29,046,23.0,1.355,Medio,0.853498428274513,13930.0,0.0,0.0
29,040,57.0,11.3002,Bajo,0.878984811776374,13936.064999999999,0.0,0.0
20,473,7.0,0.325,Bajo,0.855768375208591,13936.615,0.0,0.0
10,031,1735.0,6865.1756,Bajo,0.873524746962966,13940.53,0.0,0.0
31,103,69.0,3.5835,Alto,0.805824020494396,13947.323333333334,0.0,0.0
15,041,198.0,180.957,Alto,0.815056206343512,13951.07,0.0,0.0
19,007,242.0,65.6133,Medio,0.834542722519374,13951.86,0.0,0.0
30,070,71.0,39.3781,Alto,0.778263611057191,13956.105,0.0,0.0
21,166,31.0,5.5722,Medio,0.854571425383071,13957.14,0.0,0.0
17,014,12.0,0.81,Bajo,0.875980145015536,13964.205,0.0,0.0
31,003,20.0,3.946,Medio,0.842791091039408,13974.45,0.0,0.0
31,015,69.0,2.3871,Alto,0.809726094758068,13980.0,0.0,0.0
13,024,102.0,8.1674,Bajo,0.855612090510587,13981.7,0.0,0.0
27,017,440.0,93.2052,Bajo,0.8570732732233,13997.13,0.0,0.0
31,057,62.0,12.8632,Medio,0.854222886069903,14000.0,0.0,0.0
12,060,462.0,111.9222,Alto,0.809223419937386,14000.0,0.0,0.0
32,053,1116.0,852.1416,Bajo,0.883958276440764,14000.0,0.0,0.0
14,089,3.0,2.2,Bajo,0.875886792980283,14000.0,0.0,0.0
16,090,35.0,4.093,Bajo,0.880130275978875,14008.81,0.0,0.0
20,261,608.0,17.8205,Alto,0.779429524757475,14009.25,0.0,0.0
16,077,19.0,20.3805,Alto,0.813678320071732,14010.24,0.0,0.0
23,010,515.0,973.0871,Medio,0.837477146406499,14010.43,0.0,0.0
11,035,311.0,346.9089,Bajo,0.879614623535625,14014.66,0.0,0.0
31,070,26.0,6.3963,Medio,0.854303708887002,14017.86,0.0,0.0
07,061,1518.0,1327.6477,Medio,0.826612121358794,14023.55,0.0,0.0
21,190,118.0,4.4005,Medio,0.843018372715685,14026.19,0.0,0.0
17,034,162.0,28.072,Medio,0.835690077238495,14037.01,0.0,0.0
30,061,587.0,143.8585,Alto,0.821586747676726,14041.426666666666,0.0,0.0
08,023,1.0,5.0,Bajo,0.877962896979267,14055.75,0.0,0.0
20,316,38.0,11.38,Medio,0.838274596581582,14059.855,0.0,0.0
20,074,24.0,3.982,Medio,0.845110562033749,14069.130000000001,0.0,0.0
25,005,17.0,24.7,Bajo,0.857053680653496,14077.08,0.0,0.0
21,154,248.0,50.2103,Bajo,0.87388866211292,14079.67,0.0,0.0
16,036,37.0,6.2464,Bajo,0.884830686312821,14094.689999999999,0.0,0.0
21,065,942.0,467.6431,Medio,0.853515870724238,14100.0,0.0,0.0
16,002,6.0,1.094,Medio,0.852373767233914,14104.07,0.0,0.0
14,092,52.0,40.117,Bajo,0.877584230145868,14107.375,0.0,0.0
18,010,363.0,1740.7319,Bajo,0.85767162990999,14109.52,0.0,0.0
17,009,71.0,21.69,Bajo,0.875823555691206,14113.566666666666,0.0,0.0
20,422,74.0,1.2475,Medio,0.852388805663483,14115.47,0.0,0.0
16,011,1.0,0.003,Bajo,0.878496298454216,14116.27,0.0,0.0
16,010,27.0,32.3294,Medio,0.850397897177089,14119.5,0.0,0.0
21,079,29.0,5.1725,Medio,0.850558014476984,14122.73,0.0,0.0
07,023,4178.0,836.7528,Muy alto,0.725429601765908,14132.848333333333,0.0,0.0
13,001,54.0,6.0825,Medio,0.843477709945449,14136.275,0.0,0.0
21,044,203.0,38.4994,Medio,0.852982027165653,14137.18,0.0,0.0
30,101,79.0,24.106,Bajo,0.857643767528574,14139.24,0.0,0.0
17,003,11.0,17.941,Medio,0.85109323832982,14140.696666666665,0.0,0.0
21,047,119.0,14.2274,Medio,0.853285822462866,14143.235,0.0,0.0
29,037,68.0,13.6346,Medio,0.851748448880781,14150.91,0.0,0.0
20,121,54.0,8.3719,Medio,0.840825317010695,14152.575,0.0,0.0
12,035,52.0,16.1578,Bajo,0.873587247984027,14160.0,0.0,0.0
16,082,93.0,48.4565,Bajo,0.881203044737011,14161.0,0.0,0.0
24,040,94.0,40.7343,Bajo,0.862366451247121,14172.0,0.0,0.0
20,148,50.0,6.71,Alto,0.780688244166317,14175.369999999999,0.0,0.0
20,252,34.0,2.049,Alto,0.783651403753444,14175.375,0.0,0.0
15,004,234.0,52.4412,Medio,0.846649909889065,14179.796666666667,0.0,0.0
21,012,275.0,111.6688,Medio,0.851851053648778,14185.32,0.0,0.0
04,009,482.0,88.4754,Bajo,0.859505637523358,14200.0,0.0,0.0
15,021,69.0,54.7771,Medio,0.843443358284954,14202.983333333335,0.0,0.0
21,060,428.0,72.2537,Bajo,0.862467202556091,14204.95,0.0,0.0
20,002,72.0,15.4374,Medio,0.829150778151412,14211.016666666668,0.0,0.0
20,445,108.0,6.01,Medio,0.838573770226226,14213.24,0.0,0.0
20,104,7.0,0.555,Alto,0.813176001531844,14223.81,0.0,0.0
20,507,4.0,1.508,Alto,0.795225884059175,14230.46,0.0,0.0
20,226,47.0,2.2839,Medio,0.840222113629125,14236.904999999999,0.0,0.0
20,301,102.0,31.5128,Medio,0.826608422785491,14237.223333333333,0.0,0.0
21,160,20.0,5.6012,Medio,0.837334849153821,14243.55,0.0,0.0
07,037,33.0,21.31,Alto,0.822869707843947,14247.145,0.0,0.0
20,471,4.0,0.83,Medio,0.847598565706526,14249.445,0.0,0.0
20,013,55.0,8.9921,Bajo,0.864247801891942,14250.0,0.0,0.0
32,049,767.0,1326.2073,Bajo,0.857175748619851,14250.0,0.0,0.0
07,088,11.0,1.7534,Alto,0.810235336755335,14250.0,0.0,0.0
22,010,779.0,101.4357,Alto,0.812017092131644,14250.0,0.0,0.0
20,501,7.0,0.109,Alto,0.82292135168855,14252.68,0.0,0.0
13,011,214.0,31.5315,Medio,0.825630736346971,14265.23,0.0,0.0
20,410,309.0,43.075,Medio,0.827185719530903,14269.185000000001,0.0,0.0
12,066,2232.0,656.0445,Alto,0.813541571307027,14270.0,0.0,0.0
20,320,60.0,4.42,Medio,0.831930989408683,14271.470000000001,0.0,0.0
21,081,22.0,1.8049,Alto,0.776989729258435,14271.923333333332,0.0,0.0
22,007,309.0,38.3283,Bajo,0.879107682967649,14275.0,0.0,0.0
20,565,124.0,17.9697,Alto,0.812378204642612,14277.916666666666,0.0,0.0
15,105,23.0,17.3248,Alto,0.817224019587621,14281.915,0.0,0.0
20,365,37.0,2.047,Medio,0.837603276721016,14291.985,0.0,0.0
31,079,287.0,93.0139,Medio,0.842391231667904,14293.826666666668,0.0,0.0
20,262,26.0,2.8391,Bajo,0.859051068972311,14300.0,0.0,0.0
30,069,73.0,12.007,Bajo,0.859149057865601,14300.0,0.0,0.0
30,159,742.0,29.2351,Muy alto,0.654257431919757,14300.0,423908.95,0.0
32,030,2.0,0.6,Bajo,0.883359461859176,14305.665,0.0,0.0
12,039,27.0,12.508,Medio,0.837921639498223,14309.380000000001,0.0,0.0
20,065,12.0,17.1,Alto,0.781206383394146,14313.26,0.0,0.0
14,115,10.0,4.1859,Medio,0.831791443706599,14314.93,0.0,0.0
21,023,128.0,138.4689,Alto,0.809096679869192,14320.0,0.0,0.0
31,074,26.0,0.6004,Medio,0.836337773356996,14328.323333333334,0.0,0.0
04,006,78.0,28.3892,Medio,0.839342921056186,14332.633333333333,0.0,0.0
11,040,332.0,43.8854,Alto,0.822859735091048,14333.076666666668,0.0,0.0
11,006,630.0,66.782,Alto,0.776913778583595,14337.365000000002,0.0,0.0
30,135,37.0,15.3987,Medio,0.850850804536814,14342.78,0.0,0.0
20,398,43.0,10.78,Alto,0.824221074067081,14346.5,0.0,0.0
31,100,1.0,0.3353,Medio,0.851502948031652,14349.54,0.0,0.0
20,097,18.0,4.6764,Medio,0.82486576110061,14350.473333333333,0.0,0.0
24,004,81.0,18.3312,Medio,0.828335137874192,14355.93,0.0,0.0
30,010,908.0,156.4694,Medio,0.830003104247374,14360.713333333333,0.0,0.0
31,065,6.0,0.9535,Bajo,0.875288884519815,14375.0,0.0,0.0
16,075,6.0,0.815,Bajo,0.874214227359412,14379.81,0.0,0.0
31,006,29.0,7.0282,Medio,0.847853043108027,14391.79,0.0,0.0
31,060,15.0,0.496,Medio,0.835549981444604,14399.05,0.0,0.0
21,013,0.0,0.0,Bajo,0.85556784335589,14400.0,0.0,0.0
20,197,70.0,4.0248,Medio,0.827762803616515,14410.279999999999,0.0,0.0
20,146,253.0,18.151,Alto,0.784655313323782,14412.699999999999,0.0,0.0
24,049,4088.0,7958.72,Medio,0.837105545386298,14419.15,0.0,0.0
20,166,29.0,8.912,Medio,0.83693812125326,14421.18,0.0,0.0
20,504,29.0,3.308,Medio,0.840422135959275,14423.476666666667,0.0,0.0
20,131,434.0,37.5954,Alto,0.791387328166971,14425.0,0.0,0.0
07,122,43.0,77.8688,Medio,0.837743470732887,14428.41,0.0,0.0
31,046,136.0,12.4593,Alto,0.812106091646664,14431.119999999999,0.0,0.0
07,032,386.0,102.2346,Alto,0.823360967793416,14432.835,0.0,0.0
27,003,619.0,228.7426,Medio,0.846128349306346,14435.496666666666,0.0,0.0
30,062,132.0,19.395,Medio,0.843687234314394,14439.866666666667,0.0,0.0
32,038,7185.0,20063.0277,Medio,0.849867773251066,14443.613333333333,0.0,0.0
08,047,331.0,289.2163,Medio,0.827515400053958,14445.99,0.0,0.0
08,061,59.0,103.6766,Bajo,0.88203921013165,14448.17,0.0,0.0
20,444,52.0,5.802,Medio,0.84132221580138,14448.64,0.0,0.0
20,082,42.0,7.4026,Alto,0.813792150287619,14450.0,0.0,0.0
20,206,58.0,12.8448,Alto,0.821931234262837,14453.333333333334,0.0,0.0
30,117,45.0,9.9277,Medio,0.82715164923695,14458.230000000001,0.0,0.0
21,018,209.0,28.3203,Medio,0.830060400113947,14462.6,0.0,0.0
16,061,30.0,8.4754,Medio,0.840614973120577,14467.043333333335,0.0,0.0
07,108,1862.0,2561.2011,Medio,0.841013549517598,14471.543333333333,0.0,0.0
20,151,16.0,0.4,Alto,0.811705222015766,14479.95,0.0,0.0
31,085,214.0,46.2843,Alto,0.810296284993943,14480.555,0.0,0.0
16,106,3.0,2.1,Bajo,0.882873495429392,14484.5,0.0,0.0
30,129,181.0,26.597,Alto,0.824082029086251,14488.02,0.0,0.0
20,334,163.0,66.6362,Medio,0.828252051534262,14490.316666666666,0.0,0.0
20,132,27.0,8.3246,Medio,0.834720940871001,14490.990000000002,0.0,0.0
13,028,634.0,78.8737,Medio,0.840214228805841,14495.49,0.0,0.0
25,007,477.0,172.5586,Medio,0.835965625172646,14496.163333333332,0.0,0.0
20,397,625.0,27.8118,Medio,0.854380956416636,14500.0,0.0,0.0
12,018,10.0,18.9132,Alto,0.814669784273106,14500.0,0.0,0.0
16,024,8.0,8.23,Medio,0.85374021356825,14500.0,0.0,0.0
14,064,1342.0,4982.2101,Bajo,0.87664697467431,14500.0,0.0,0.0
24,043,40.0,9.9095,Alto,0.815029966414842,14500.0,0.0,0.0
12,057,198.0,206.2103,Medio,0.835555347222355,14500.87,0.0,0.0
20,303,7.0,0.48,Medio,0.82899216798526,14503.19,0.0,0.0
16,059,2.0,5.05,Medio,0.850858534809616,14507.863333333333,0.0,0.0
07,048,102.0,24.3553,Medio,0.841120191254916,14508.41,0.0,0.0
21,006,1588.0,84.8476,Alto,0.781370115223104,14508.7875,0.0,0.0
20,073,693.0,47.6524,Medio,0.841059843987278,14514.26,0.0,0.0
11,030,2632.0,4927.5804,Medio,0.845520255010706,14516.116666666667,0.0,0.0
31,088,34.0,3.2697,Alto,0.822711849262851,14516.220000000001,0.0,0.0
07,012,421.0,139.6784,Medio,0.834585208976637,14517.273333333333,0.0,0.0
27,015,451.0,81.2048,Medio,0.850693929842395,14520.893333333333,0.0,0.0
20,341,16.0,1.55,Medio,0.835589274356567,14523.506666666668,0.0,0.0
21,177,590.0,29.0724,Medio,0.828432471515096,14526.51,0.0,0.0
20,513,121.0,50.5596,Medio,0.831865096372602,14529.06,0.0,0.0
07,014,265.0,45.422,Alto,0.784409322778825,14530.625,0.0,0.0
20,468,259.0,114.1953,Alto,0.78081625846438,14531.23,0.0,0.0
08,067,123.0,95.571,Bajo,0.877328050343614,14538.65,0.0,0.0
13,035,21.0,1.9747,Bajo,0.860037752631146,14541.555,0.0,0.0
20,548,108.0,20.6219,Alto,0.77800790887415,14541.876666666665,0.0,0.0
31,048,156.0,10.8506,Medio,0.842048139273921,14543.25,0.0,0.0
31,099,99.0,23.2188,Alto,0.778002301830317,14546.3075,0.0,0.0
20,530,287.0,9.6094,Alto,0.779582317071646,14549.66,0.0,0.0
07,062,323.0,97.0243,Alto,0.808750451672474,14550.0,0.0,0.0
18,001,655.0,2513.6262,Bajo,0.87947741098927,14552.939999999999,0.0,0.0
12,021,468.0,123.9079,Alto,0.818313226696239,14552.955,0.0,0.0
14,042,28.0,11.5682,Medio,0.854760036418085,14553.295,0.0,0.0
21,187,88.0,6.79,Alto,0.783121313141913,14556.6075,0.0,0.0
07,004,2258.0,299.1233,Alto,0.779549190025736,14557.345,0.0,0.0
20,461,43.0,4.4642,Alto,0.776993968361473,14558.0625,0.0,0.0
12,033,133.0,61.0418,Medio,0.840092511714567,14564.03,0.0,0.0
20,541,45.0,7.177,Medio,0.84234333874897,14564.29,0.0,0.0
32,012,306.0,266.9378,Medio,0.846921051900805,14565.56,0.0,0.0
16,026,6.0,3.1857,Medio,0.824966806691168,14572.279999999999,0.0,0.0
11,043,738.0,224.4674,Medio,0.829981171040717,14572.985,0.0,0.0
12,064,6.0,0.635,Alto,0.821618148394197,14580.060000000001,0.0,0.0
12,017,17.0,19.5549,Medio,0.825400136416644,14584.316666666666,0.0,0.0
07,068,122.0,164.1408,Medio,0.843511971376347,14591.99,0.0,0.0
21,052,22.0,9.4746,Alto,0.813400567711633,14600.0,0.0,0.0
07,099,1771.0,984.6792,Alto,0.810848590765976,14600.0,0.0,0.0
20,263,224.0,22.5946,Alto,0.777146296866033,14603.73,0.0,0.0
21,141,178.0,12.3219,Medio,0.827773933743032,14604.69,0.0,0.0
16,093,9.0,0.3435,Medio,0.834303838949185,14606.289999999999,0.0,0.0
07,042,1337.0,219.4117,Medio,0.829087465749765,14606.756666666668,0.0,0.0
32,015,9.0,15.25,Bajo,0.864814163965992,14608.465,0.0,0.0
30,094,174.0,89.8435,Medio,0.848575730741398,14609.259999999998,0.0,0.0
14,031,34.0,5.806,Alto,0.776856629932408,14610.2875,0.0,0.0
21,010,604.0,109.235,Alto,0.775456364588669,14617.2875,0.0,0.0
21,138,334.0,26.5338,Bajo,0.858374474167794,14626.029999999999,0.0,0.0
30,072,697.0,42.2848,Alto,0.81954956097148,14642.513333333334,0.0,0.0
21,037,232.0,89.7185,Medio,0.848101828640433,14645.05,0.0,0.0
26,051,7.0,12.4069,Medio,0.850958039073303,14650.493333333334,0.0,0.0
15,117,239.0,150.5558,Alto,0.778124280603788,14653.785,0.0,0.0
15,080,142.0,23.0023,Alto,0.808594072891978,14655.28,0.0,0.0
20,037,97.0,18.429,Alto,0.773512880408525,14658.2,0.0,0.0
20,382,95.0,13.43,Alto,0.821896799457759,14658.36,0.0,0.0
07,021,1256.0,337.0758,Medio,0.832703603920424,14660.95,0.0,0.0
30,176,4.0,2.0,Medio,0.828398020475798,14661.42,0.0,0.0
20,333,11.0,0.17,Bajo,0.860891330106845,14662.5,0.0,0.0
07,001,118.0,36.4495,Medio,0.834459612668694,14665.0,0.0,0.0
12,070,279.0,51.6933,Alto,0.809722275877545,14665.5,0.0,0.0
14,069,11.0,5.535,Medio,0.848862159581077,14669.09,0.0,0.0
30,091,187.0,39.8706,Alto,0.813756636364489,14675.0,0.0,0.0
24,023,525.0,56.5327,Medio,0.826170916884469,14678.52,0.0,0.0
30,167,8.0,2.112,Medio,0.840082033241775,14679.83,0.0,0.0
30,166,147.0,21.8193,Medio,0.824945750193373,14685.590000000002,0.0,0.0
07,010,42.0,5.7031,Alto,0.779417714832035,14687.39,0.0,0.0
20,049,9.0,2.4905,Alto,0.808771848335821,14689.0,0.0,0.0
20,358,15.0,8.0017,Alto,0.818783293687144,14693.474999999999,0.0,0.0
20,283,59.0,0.1,Medio,0.840428712487379,14695.393333333333,0.0,0.0
07,006,190.0,39.479,Alto,0.817842865950352,14700.0,0.0,0.0
20,321,105.0,1.8408,Alto,0.822523914050449,14709.01,0.0,0.0
20,173,6.0,1.5135,Medio,0.838638361741393,14715.203333333333,0.0,0.0
31,068,7.0,0.8732,Medio,0.850553484019708,14718.485,0.0,0.0
11,045,1141.0,159.6701,Alto,0.806393869515015,14722.0,0.0,0.0
20,025,2.0,0.8,Medio,0.840748891097995,14722.465,0.0,0.0
20,276,14.0,1.94,Muy alto,0.739741843869253,14726.883333333333,0.0,0.0
15,047,22.0,0.7953,Bajo,0.857423625059021,14731.475,0.0,0.0
13,059,1346.0,198.1958,Medio,0.854189777161008,14732.215,0.0,0.0
20,124,2.0,5.505,Muy alto,0.744024081085915,14741.825,0.0,0.0
30,128,932.0,195.4049,Bajo,0.878673011530108,14746.96,0.0,0.0
07,109,898.0,274.779,Alto,0.770109267108421,14750.0,0.0,0.0
12,026,178.0,39.8686,Muy alto,0.717368565546592,14751.57,0.0,0.0
20,207,223.0,85.372,Alto,0.775558657095717,14755.635,0.0,0.0
20,106,28.0,0.9559,Medio,0.83881668997652,14758.463333333333,0.0,0.0
20,152,59.0,5.631,Muy alto,0.721243569931498,14759.224999999999,0.0,0.0
20,299,19.0,1.4417,Medio,0.839409359153978,14765.093333333332,0.0,0.0
20,330,72.0,8.2668,Alto,0.809820972461304,14770.0,0.0,0.0
05,008,7.0,3.8,Bajo,0.883826560859725,14771.05,0.0,0.0
30,076,257.0,81.4008,Muy alto,0.714136930100474,14775.88,0.0,0.0
13,026,296.0,34.355,Alto,0.820336595018299,14776.83,0.0,0.0
21,014,61.0,7.517,Alto,0.781086491760941,14778.32,0.0,0.0
20,323,20.0,1.704,Alto,0.808776831361298,14779.965,0.0,0.0
12,047,386.0,139.5126,Muy alto,0.673269380122173,14782.49,0.0,0.0
07,094,1209.0,475.6699,Alto,0.783005521264596,14792.0,0.0,0.0
08,014,5.0,4.3,Bajo,0.885053230499164,14797.29,0.0,0.0
30,142,369.0,141.8078,Medio,0.825203736536493,14798.244999999999,0.0,0.0
20,165,120.0,12.844,Alto,0.803477864676901,14800.0,0.0,0.0
16,067,27.0,16.7165,Bajo,0.859450795543442,14814.87,0.0,0.0
21,123,39.0,6.0655,Alto,0.768682661199378,14816.666666666666,0.0,0.0
04,004,279.0,95.1806,Bajo,0.858602186973956,14819.715,0.0,0.0
07,026,2233.0,1112.8795,Muy alto,0.711359739134878,14822.205,0.0,0.0
21,050,1971.0,132.3944,Alto,0.771770774158948,14825.0,0.0,0.0
20,159,169.0,31.2042,Alto,0.77306863019036,14825.0,0.0,0.0
30,190,3.0,3.3,Medio,0.836533519863408,14840.474999999999,0.0,0.0
16,028,19.0,6.2769,Bajo,0.878840258209269,14841.369999999999,0.0,0.0
20,371,38.0,2.092,Alto,0.797882709146535,14850.0,0.0,0.0
10,035,128.0,50.9336,Medio,0.848609310199363,14851.07,0.0,0.0
30,090,79.0,162.4543,Medio,0.852052491283643,14852.593333333332,0.0,0.0
15,007,21.0,4.0048,Medio,0.838339727808922,14854.27,0.0,0.0
20,017,125.0,21.6637,Alto,0.776399695158075,14856.0,0.0,0.0
21,007,121.0,62.1584,Alto,0.80687914755799,14858.744999999999,0.0,0.0
30,205,49.0,28.28,Bajo,0.876303307357616,14867.24,0.0,0.0
20,264,98.0,8.4195,Alto,0.775403729048848,14895.34,0.0,0.0
07,121,452.0,224.6657,Alto,0.780777733517792,14895.64,0.0,0.0
16,021,5.0,1.223,Alto,0.778562061724212,14899.053333333335,0.0,0.0
30,179,6.0,2.4,Medio,0.846513527560293,14899.85,0.0,0.0
20,394,31.0,1.366,Alto,0.80418438382574,14900.0,0.0,0.0
20,186,35.0,2.47,Medio,0.830500864438122,14904.24,0.0,0.0
10,034,625.0,482.1784,Muy alto,0.737372905719436,14904.47,0.0,0.0
20,386,1336.0,201.8995,Muy alto,0.74151250597794,14907.09,0.0,0.0
31,042,147.0,14.4759,Alto,0.822658686975586,14915.28,0.0,0.0
12,007,62.0,19.0202,Medio,0.842365831967186,14918.0,0.0,0.0
20,127,70.0,4.044,Alto,0.781164818646779,14919.0,0.0,0.0
20,343,27.0,5.515,Medio,0.847708184369195,14920.83,0.0,0.0
20,396,61.0,1.99,Muy alto,0.702167056751861,14929.77,0.0,0.0
30,019,88.0,4.5322,Alto,0.769926134710398,14930.0,0.0,0.0
20,064,208.0,37.8206,Medio,0.828875438183273,14931.21,0.0,0.0
14,071,29.0,26.5816,Medio,0.851551650898241,14934.185000000001,0.0,0.0
32,037,2519.0,6744.4256,Bajo,0.863364565453642,14935.025,0.0,0.0
31,012,44.0,12.0124,Medio,0.841399694638921,14936.37,0.0,0.0
30,024,43.0,20.153,Medio,0.830188508147497,14940.92,0.0,0.0
05,036,134.0,148.2329,Bajo,0.85901291729162,14943.083333333334,0.0,0.0
20,005,58.0,10.2121,Bajo,0.876994293635218,14950.0,0.0,0.0
20,446,77.0,2.9507,Alto,0.822348106097358,14952.08,0.0,0.0
12,058,816.0,190.3665,Alto,0.811660408549849,14967.705,0.0,0.0
20,291,218.0,65.61,Alto,0.82348052482203,14974.06,0.0,0.0
07,114,196.0,497.4967,Alto,0.805155250608916,14984.0,0.0,0.0
15,123,119.0,18.9697,Alto,0.805560462662397,14985.0,0.0,0.0
20,198,269.0,109.2001,Alto,0.776278223320987,14987.33,0.0,0.0
20,077,6.0,2.67,Bajo,0.857390797489819,14987.509999999998,0.0,0.0
30,042,106.0,33.2211,Alto,0.805666932333629,14992.715,0.0,0.0
12,027,10.0,6.9844,Alto,0.791305014970217,15000.0,0.0,0.0
17,015,31.0,9.0795,Muy bajo,0.885677719740904,15000.0,0.0,0.0
20,087,24.0,1.468,Alto,0.809322679991222,15000.0,0.0,0.0
16,054,78.0,7.8099,Bajo,0.855620771483173,15008.025,0.0,0.0
21,215,52.0,33.752,Alto,0.816289436332617,15018.23,0.0,0.0
20,418,4.0,0.6934,Bajo,0.857936441190906,15028.126666666669,0.0,0.0
30,051,41.0,8.3116,Alto,0.797810894664158,15030.0,0.0,0.0
21,027,1151.0,216.0456,Alto,0.804855415431923,15032.8,0.0,0.0
04,012,21.0,5.8506,Bajo,0.874976911447448,15041.67,0.0,0.0
20,363,85.0,16.2586,Medio,0.853773510135524,15045.61,0.0,0.0
20,006,234.0,67.7486,Medio,0.852196353646483,15046.045,0.0,0.0
16,098,99.0,46.5776,Bajo,0.860426310004315,15057.26,0.0,0.0
15,124,76.0,4.2003,Alto,0.803500748180321,15057.3,0.0,0.0
07,028,146.0,90.9721,Alto,0.809004945920024,15065.4,0.0,0.0
20,231,12.0,2.5606,Muy alto,0.73857018446115,15068.154999999999,0.0,0.0
07,031,7267.0,1973.0392,Muy alto,0.708642493621175,15075.98,0.0,0.0
13,012,704.0,58.0902,Bajo,0.856847561019098,15090.0,0.0,0.0
14,048,20.0,23.9207,Bajo,0.878660737372106,15090.105,0.0,0.0
20,240,208.0,5.3506,Muy alto,0.715590025516331,15091.09,0.0,0.0
21,059,88.0,4.3996,Alto,0.803070169206297,15093.875,0.0,0.0
20,392,179.0,13.656,Muy alto,0.743503259641594,15095.99,0.0,0.0
05,026,22.0,1.0171,Bajo,0.884144999321047,15100.0,0.0,0.0
15,094,100.0,44.7648,Bajo,0.88183845691111,15100.0,0.0,0.0
20,304,37.0,6.6921,Alto,0.807850768822646,15100.12,0.0,0.0
20,012,35.0,9.165,Muy alto,0.727152164124462,15101.66,0.0,0.0
20,362,94.0,17.6115,Medio,0.835487320315912,15107.8,0.0,0.0
16,015,10.0,43.5938,Bajo,0.862043294733329,15113.333333333334,0.0,0.0
20,158,208.0,3.335,Alto,0.80820746758523,15115.56,0.0,0.0
15,056,23.0,4.535,Alto,0.809017636046249,15116.97,0.0,0.0
20,193,85.0,16.8555,Bajo,0.859705574203994,15118.22,0.0,0.0
07,111,690.0,279.1847,Muy alto,0.734736675929044,15126.81,0.0,0.0
08,030,626.0,1045.4601,Muy alto,0.719720034652625,15135.78,0.0,0.0
20,108,91.0,4.4535,Alto,0.809792163304717,15137.01,0.0,0.0
15,052,370.0,75.5462,Bajo,0.855549649897278,15137.380000000001,0.0,0.0
07,100,2338.0,514.166,Muy alto,0.743446719750927,15141.9,0.0,0.0
28,036,27.0,6.9432,Muy alto,0.687058092560766,15147.02,0.0,0.0
20,307,61.0,4.5697,Alto,0.818038367322608,15150.0,0.0,0.0
20,391,220.0,37.8567,Muy alto,0.724443955446794,15150.64,0.0,0.0
20,315,16.0,2.8095,Muy alto,0.738116433978244,15152.16,0.0,0.0
20,309,19.0,0.8097,Muy alto,0.735732455423434,15154.07,0.0,0.0
20,254,58.0,22.148,Alto,0.805762201453624,15160.05,0.0,0.0
20,529,48.0,3.8623,Muy alto,0.745221835991812,15160.19,0.0,0.0
07,112,63.0,14.105,Muy alto,0.690691152234511,15165.87,0.0,0.0
20,385,76.0,19.7375,Muy bajo,0.887782429965892,15171.814999999999,0.0,0.0
16,005,6.0,0.565,Bajo,0.856800849194231,15175.0,0.0,0.0
07,011,87.0,24.517,Alto,0.806571452368638,15178.72,0.0,0.0
16,018,103.0,39.3047,Bajo,0.859920663782029,15179.814999999999,0.0,0.0
11,022,1644.0,5914.2498,Bajo,0.857613479139607,15181.02,0.0,0.0
07,073,472.0,120.4208,Alto,0.806018537161661,15185.0,0.0,0.0
20,388,76.0,9.1217,Alto,0.77177929230627,15185.963333333333,0.0,0.0
20,210,413.0,16.047,Alto,0.808607513002754,15185.97,0.0,0.0
13,064,249.0,31.2835,Bajo,0.873386565969628,15190.307499999999,0.0,0.0
27,010,195.0,43.9276,Bajo,0.882082613509173,15192.5,0.0,0.0
20,519,42.0,3.9305,Medio,0.854016174889573,15194.12,0.0,0.0
12,041,896.0,56.6169,Muy alto,0.709843087829078,15196.69,0.0,0.0
20,242,926.0,76.662,Muy alto,0.704143464353117,15197.205,0.0,0.0
31,049,144.0,47.1566,Muy alto,0.728209820770623,15197.345000000001,0.0,0.0
20,379,122.0,1.63,Alto,0.809277503930121,15197.96,0.0,0.0
16,112,107.0,28.2249,Bajo,0.880012072367685,15200.0,0.0,0.0
21,178,190.0,26.934,Alto,0.781162274034812,15203.3125,0.0,0.0
20,436,19.0,0.56,Muy alto,0.70609023101588,15225.12,0.0,0.0
20,514,24.0,8.7804,Muy alto,0.743770131609725,15227.03,0.0,0.0
25,014,179.0,849.3586,Bajo,0.874518391056842,15232.785,0.0,0.0
32,058,6.0,0.6103,Bajo,0.877755857896657,15237.785,0.0,0.0
21,053,217.0,46.0208,Bajo,0.858651825041344,15239.865,0.0,0.0
07,025,732.0,90.0699,Alto,0.806488672011725,15250.0,0.0,0.0
31,038,2.0,1.6855,Medio,0.853287378230856,15255.904999999999,0.0,0.0
08,034,68.0,194.4203,Muy bajo,0.886866995493405,15256.95,0.0,0.0
20,223,5.0,0.325,Bajo,0.85884108058705,15262.835,0.0,0.0
21,096,204.0,48.7068,Bajo,0.858753362055643,15278.675,0.0,0.0
20,016,190.0,14.5297,Muy alto,0.668678394795691,15284.88,210680.65,0.0
30,151,188.0,57.3041,Alto,0.793900447110112,15285.0,0.0,0.0
20,235,170.0,23.294,Alto,0.791717471871591,15290.0,0.0,0.0
20,019,183.0,26.2568,Alto,0.804032238380456,15290.0,0.0,0.0
21,100,229.0,27.1873,Alto,0.79154451488337,15295.0,0.0,0.0
30,036,236.0,55.8957,Bajo,0.85908298276899,15295.27,0.0,0.0
